ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000101842.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197880.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.4270|0.00000
ENSG00000233061.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186523.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228051.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166619.8	NaN|0.42406	NaN|0.00000	1.5954|2.16562	NaN|0.00000	1.0169|1.69124	NaN|0.00000	2.9824|2.09822	0.9512|6.50208
ENSG00000253734.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186787.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14410
ENSG00000083838.11	1.8018|3.23453	0.9824|0.80713	NaN|0.34171	NaN|0.00000	NaN|0.02911	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112977.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0911|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134516.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.0849|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160131.9	NaN|0.42406	NaN|0.00000	-0.2626|0.00000	NaN|0.00000	-0.2977|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249592.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8003|3.37565	0.7313|14.52466
ENSG00000267865.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198704.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000201875.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000021355.8	0.0649|0.01435	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1750|1.01354	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000206702.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	4.8257|14.63002	NaN|0.00000
ENSG00000267173.1	1.1750|1.01354	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.4068|5.03920	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134900.7	1.2209|9.10347	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2895|17.51407	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132693.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000101856.8	0.0104|0.04209	NaN|1.14410	-1.0791|0.00000	NaN|0.00000	1.4355|2.30933	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130957.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261761.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229996.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261116.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228973.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000018607.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000121310.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1051|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228286.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000266620.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272078.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179978.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42406	NaN|0.00000
ENSG00000181026.13	0.4544|0.44538	NaN|0.00000	0.7694|0.38525	NaN|0.00000	0.0282|0.01601	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204571.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169258.6	1.6875|7.86809	NaN|0.00000	0.4355|0.25089	NaN|0.00000	0.4095|0.28528	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130066.12	-0.3395|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264334.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226530.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	-0.2348|0.00000
ENSG00000229849.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196420.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116885.14	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2895|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223653.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.9351|0.00000
ENSG00000141552.13	NaN|0.04787	NaN|0.00000	NaN|0.42406	NaN|0.00000	-3.3530|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000131873.5	1.2915|7.27192	1.0469|1.01547	-0.2306|0.00000	NaN|0.00000	0.3589|1.85201	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184343.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164463.8	0.6054|1.46448	1.4799|1.09743	1.2169|0.94268	NaN|0.00000	-0.1814|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137478.10	0.8949|1.91934	NaN|0.00000	2.8949|2.30982	NaN|0.00000	1.0776|36.29278	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176900.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173141.4	NaN|0.34171	NaN|0.00000	1.3804|1.02971	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164082.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112282.13	0.9465|4.18195	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3761|1.22997	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132514.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000128731.11	1.1380|19.71330	NaN|0.00000	NaN|0.12175	NaN|0.00000	1.0040|20.46079	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186479.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1359|2.65514	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000117305.10	NaN|0.34171	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3461|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171223.4	0.9456|1.23844	NaN|0.00000	NaN|0.56703	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000131620.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.6900|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256664.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3974|0.92176	NaN|0.00000
ENSG00000259106.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182557.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124564.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273185.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000064309.10	0.2081|0.21015	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.0829|9.39432	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243974.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267535.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000094804.5	0.7355|2.05018	NaN|0.03773	1.4799|1.41342	NaN|0.00000	-0.2927|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000070718.7	0.9993|1.88696	NaN|1.02200	1.3644|2.41428	NaN|0.00000	0.1904|0.32305	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000140395.4	1.2169|1.50369	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1173|4.31054	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173436.9	2.3544|0.91325	NaN|0.00000	NaN|1.02200	NaN|0.00000	0.3901|1.40769	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000103047.3	0.8669|1.80587	NaN|0.00000	3.4799|1.09743	NaN|0.00000	-0.0578|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000175283.7	1.7694|2.08642	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213149.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235160.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172365.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166446.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5596|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213988.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168701.14	NaN|1.02200	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000175322.7	1.6903|32.31195	NaN|0.00000	1.3100|2.52356	NaN|0.00000	1.1857|12.13820	NaN|0.00000	NaN|0.42406	1.4095|15.94947
ENSG00000174775.12	0.8949|0.75308	NaN|0.00000	NaN|1.14410	NaN|0.00000	NaN|0.06011	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168260.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198053.7	NaN|0.00000	NaN|0.00000	NaN|0.42406	NaN|0.00000	0.4799|0.46523	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000153820.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.4836|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184616.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000265948.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160813.2	NaN|0.04390	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237133.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000156097.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166183.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164411.6	NaN|0.00000	NaN|0.42406	NaN|0.00000	NaN|0.00000	1.6434|18.96770	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000101079.16	1.4310|2.10298	NaN|0.00000	1.9824|2.09822	NaN|0.00000	0.2735|0.63999	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124383.4	1.2348|8.46371	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4424|0.55577	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232640.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225537.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000205325.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000138442.5	0.8460|1.95339	NaN|0.00000	0.6655|0.77252	NaN|0.00000	0.4185|0.83770	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234423.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.2094|0.00000
ENSG00000262408.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248019.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2735|0.87121	NaN|0.05855
ENSG00000214289.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143797.7	1.3689|3.26986	NaN|0.00000	0.1580|0.07941	NaN|0.00000	1.5808|85.08066	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160072.15	0.1862|0.34836	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0703|0.00000	NaN|0.00000	NaN|1.14410	NaN|0.00000
ENSG00000239419.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237760.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249722.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000009694.9	0.1359|0.06733	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3231|2.06165	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160404.13	1.2873|1.37694	NaN|0.00000	NaN|1.02200	NaN|0.00000	NaN|0.42406	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116729.9	1.0993|2.58473	-0.6196|0.00000	0.7023|0.43143	NaN|0.00000	0.4927|5.32379	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259165.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229937.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228592.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243033.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42406	NaN|0.00000
ENSG00000075711.16	1.0404|6.01652	NaN|1.02200	NaN|0.00000	NaN|0.00000	0.9837|38.76861	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261581.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267343.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.02200	NaN|0.00000
ENSG00000171560.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225099.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143643.8	1.2169|4.79885	NaN|0.00000	NaN|0.42406	NaN|0.00000	0.5719|4.19222	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000117906.9	0.7976|2.53790	NaN|0.15049	0.8949|0.67615	NaN|0.00000	-0.0428|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000105926.11	1.1725|4.09449	0.6725|0.34917	0.1680|0.11019	NaN|0.00000	1.2626|43.09177	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160888.6	0.1244|0.08113	0.1750|0.05774	1.8949|2.43690	NaN|0.00000	NaN|1.39597	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229715.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.4799|4.04368	0.4046|0.93644
ENSG00000108852.10	0.3310|0.24036	NaN|0.42406	NaN|0.12175	NaN|0.00000	0.2031|0.24814	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000157060.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137133.6	NaN|0.15049	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.02200	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203740.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.56703	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261221.1	1.0193|4.46601	NaN|0.00000	NaN|0.05855	NaN|0.00000	0.5026|0.57305	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231344.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000
ENSG00000232053.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-5.0120|0.00000
ENSG00000130717.8	1.8689|5.20078	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6319|0.74136	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000200469.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106328.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42406	NaN|0.00000
ENSG00000164932.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171126.7	NaN|0.56703	NaN|0.00000	NaN|0.04390	NaN|0.00000	0.2242|0.27058	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000187554.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3424|0.16309	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000155530.2	NaN|0.42406	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0747|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273000.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2492|12.88144	0.9401|23.23402
ENSG00000237307.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000260517.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.0942|2.95739
ENSG00000257004.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000113430.5	NaN|1.14410	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000140006.7	1.5064|4.02605	NaN|0.00000	0.8949|0.82822	NaN|0.00000	0.0104|0.01738	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203401.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000090975.8	0.1998|0.10075	NaN|0.00000	NaN|0.34171	NaN|0.00000	0.4725|1.31499	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000230223.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184155.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172782.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250007.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.8055|0.00000
ENSG00000201451.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164308.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.6900|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221879.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000201763.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.12175	NaN|0.00000
ENSG00000182814.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134256.8	NaN|0.34171	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0324|0.06176	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000090539.11	NaN|0.04792	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000039319.12	1.0088|5.71670	NaN|0.00000	0.6725|0.34917	NaN|0.00000	0.6818|3.42542	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114796.11	1.3279|1.79789	NaN|0.42406	-0.3681|0.00000	NaN|0.00000	0.8729|2.25542	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255474.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000136002.12	1.1411|4.92827	NaN|0.42406	0.6725|0.34917	NaN|0.00000	1.3154|14.76228	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000131730.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000073584.14	0.4605|1.41651	NaN|0.42406	-0.3364|0.00000	NaN|0.00000	0.1894|0.27020	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232952.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243385.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.12175	NaN|0.00000
ENSG00000212734.4	NaN|1.14410	NaN|0.00000	NaN|1.02200	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000150991.10	1.3707|15.74536	NaN|0.13227	0.7694|0.38525	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
